segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,stop_name,next_stop_name,observations,median_distance_m,median_passengers,p90_passengers,p90_capacity_utilisation,p90_pmd_tkm,p90_capacity_pct,seated_headroom_p90,total_headroom_p90,hotspot_key
134448 -> 134281,134448,134281,Hazel Grove to Manchester,Evening off-peak,E01005822,Grand Central,Garrick Theatre,9,161.78800000000047,7.0,23.6,0.23600000000000002,0.2596373824000007,23.6,49.4,76.4,134448 -> 134281 | Hazel Grove to Manchester | Evening off-peak
134448 -> 134281,134448,134281,Hazel Grove to Manchester,Night/Early morning off-peak,E01005822,Grand Central,Garrick Theatre,20,161.78800000000047,18.0,25.600000000000037,0.2560000000000004,0.28164055040000124,25.60000000000004,47.39999999999996,74.39999999999996,134448 -> 134281 | Hazel Grove to Manchester | Night/Early morning off-peak
134448 -> 134281,134448,134281,Hazel Grove to Manchester,PM peak,E01005822,Grand Central,Garrick Theatre,5,161.78800000000047,14.0,15.6,0.156,0.1716247104000005,15.6,57.4,84.4,134448 -> 134281 | Hazel Grove to Manchester | PM peak
134461 -> 135618,134461,135618,Hazel Grove to Manchester,AM interpeak,E01005917,Kingsgate,Belmont Way,193,303.16099999999994,11.0,16.0,0.16,0.32983916800000007,16.0,57.0,84.0,134461 -> 135618 | Hazel Grove to Manchester | AM interpeak
134461 -> 135618,134461,135618,Hazel Grove to Manchester,AM peak,E01005917,Kingsgate,Belmont Way,128,303.16099999999994,13.0,27.0,0.27,0.5566035959999984,27.0,46.0,73.0,134461 -> 135618 | Hazel Grove to Manchester | AM peak
134461 -> 135618,134461,135618,Hazel Grove to Manchester,Evening off-peak,E01005917,Kingsgate,Belmont Way,116,303.16099999999915,14.0,20.0,0.2,0.4122989599999988,20.0,53.0,80.0,134461 -> 135618 | Hazel Grove to Manchester | Evening off-peak
134461 -> 135618,134461,135618,Hazel Grove to Manchester,Night/Early morning off-peak,E01005917,Kingsgate,Belmont Way,85,303.16099999999994,15.0,28.0,0.28,0.577218544,28.000000000000004,45.0,72.0,134461 -> 135618 | Hazel Grove to Manchester | Night/Early morning off-peak
134461 -> 135618,134461,135618,Hazel Grove to Manchester,PM interpeak,E01005917,Kingsgate,Belmont Way,100,303.16100000000006,12.0,21.0,0.21,0.43291390799999874,21.0,52.0,79.0,134461 -> 135618 | Hazel Grove to Manchester | PM interpeak
134461 -> 135618,134461,135618,Hazel Grove to Manchester,PM peak,E01005917,Kingsgate,Belmont Way,140,303.16100000000006,14.0,23.0,0.23,0.47414380399999867,23.0,50.0,77.0,134461 -> 135618 | Hazel Grove to Manchester | PM peak
134517 -> 135617,134517,135617,Hazel Grove to Manchester,AM peak,E01005766,Wellington Road South,Stockport College,10,264.423,2.0,4.199999999999999,0.041999999999999996,0.0755192088,4.199999999999999,68.8,95.8,134517 -> 135617 | Hazel Grove to Manchester | AM peak
134517 -> 135617,134517,135617,Hazel Grove to Manchester,PM interpeak,E01005766,Wellington Road South,Stockport College,19,264.423,2.0,3.0,0.03,0.053942292,3.0,70.0,97.0,134517 -> 135617 | Hazel Grove to Manchester | PM interpeak
134517 -> 135617,134517,135617,Hazel Grove to Manchester,PM peak,E01005766,Wellington Road South,Stockport College,31,264.423,2.0,4.0,0.04,0.07192305600000001,4.0,69.0,96.0,134517 -> 135617 | Hazel Grove to Manchester | PM peak
135615 -> 135616,135615,135616,Hazel Grove to Manchester,AM interpeak,E01005760,Wellington Grove,Brentnall Street,145,331.0970000000002,11.0,18.0,0.18,0.40526272800000024,18.0,55.0,82.0,135615 -> 135616 | Hazel Grove to Manchester | AM interpeak
135615 -> 135616,135615,135616,Hazel Grove to Manchester,AM peak,E01005760,Wellington Grove,Brentnall Street,90,331.0970000000002,17.0,31.200000000000017,0.31200000000000017,0.7024553952000008,31.200000000000017,41.79999999999998,68.79999999999998,135615 -> 135616 | Hazel Grove to Manchester | AM peak
135615 -> 135616,135615,135616,Hazel Grove to Manchester,Evening off-peak,E01005760,Wellington Grove,Brentnall Street,126,331.0970000000002,10.0,15.5,0.155,0.3489762380000002,15.5,57.5,84.5,135615 -> 135616 | Hazel Grove to Manchester | Evening off-peak
135615 -> 135616,135615,135616,Hazel Grove to Manchester,Night/Early morning off-peak,E01005760,Wellington Grove,Brentnall Street,72,331.0970000000002,14.0,24.699999999999996,0.24699999999999997,0.5561105212000003,24.699999999999996,48.300000000000004,75.30000000000001,135615 -> 135616 | Hazel Grove to Manchester | Night/Early morning off-peak
135615 -> 135616,135615,135616,Hazel Grove to Manchester,PM interpeak,E01005760,Wellington Grove,Brentnall Street,73,331.0970000000002,14.0,21.0,0.21,0.47280651600000023,21.0,52.0,79.0,135615 -> 135616 | Hazel Grove to Manchester | PM interpeak
135615 -> 135616,135615,135616,Hazel Grove to Manchester,PM peak,E01005760,Wellington Grove,Brentnall Street,112,331.0970000000002,13.0,21.0,0.21,0.47280651600000023,21.0,52.0,79.0,135615 -> 135616 | Hazel Grove to Manchester | PM peak
135616 -> 135617,135616,135617,Hazel Grove to Manchester,AM interpeak,E01005766,Brentnall Street,Stockport College,145,253.7550000000001,11.0,19.0,0.19,0.32785146000000015,19.0,54.0,81.0,135616 -> 135617 | Hazel Grove to Manchester | AM interpeak
135616 -> 135617,135616,135617,Hazel Grove to Manchester,AM peak,E01005766,Brentnall Street,Stockport College,89,253.7550000000001,18.0,31.200000000000003,0.31200000000000006,0.5383666080000004,31.200000000000006,41.8,68.8,135616 -> 135617 | Hazel Grove to Manchester | AM peak
135616 -> 135617,135616,135617,Hazel Grove to Manchester,Evening off-peak,E01005766,Brentnall Street,Stockport College,126,253.7550000000001,10.5,16.5,0.165,0.2847131100000001,16.5,56.5,83.5,135616 -> 135617 | Hazel Grove to Manchester | Evening off-peak
135616 -> 135617,135616,135617,Hazel Grove to Manchester,Night/Early morning off-peak,E01005766,Brentnall Street,Stockport College,72,253.7550000000001,15.0,25.9,0.259,0.4469133060000002,25.900000000000002,47.1,74.1,135616 -> 135617 | Hazel Grove to Manchester | Night/Early morning off-peak
135616 -> 135617,135616,135617,Hazel Grove to Manchester,PM interpeak,E01005766,Brentnall Street,Stockport College,73,253.7550000000001,14.0,21.0,0.21,0.36236214000000017,21.0,52.0,79.0,135616 -> 135617 | Hazel Grove to Manchester | PM interpeak
135616 -> 135617,135616,135617,Hazel Grove to Manchester,PM peak,E01005766,Brentnall Street,Stockport College,113,253.7550000000001,14.0,21.0,0.21,0.36236214000000017,21.0,52.0,79.0,135616 -> 135617 | Hazel Grove to Manchester | PM peak
135617 -> 134448,135617,134448,Hazel Grove to Manchester,AM interpeak,E01005766,Stockport College,Grand Central,145,419.10899999999947,12.0,19.599999999999994,0.19599999999999995,0.5585884751999993,19.599999999999994,53.400000000000006,80.4,135617 -> 134448 | Hazel Grove to Manchester | AM interpeak
135617 -> 134448,135617,134448,Hazel Grove to Manchester,AM peak,E01005766,Stockport College,Grand Central,100,419.10899999999947,17.5,33.0,0.33,0.9404805959999989,33.0,40.0,67.0,135617 -> 134448 | Hazel Grove to Manchester | AM peak
135617 -> 134448,135617,134448,Hazel Grove to Manchester,Evening off-peak,E01005766,Stockport College,Grand Central,127,419.10899999999947,11.0,18.0,0.18,0.5129894159999994,18.0,55.0,82.0,135617 -> 134448 | Hazel Grove to Manchester | Evening off-peak
135617 -> 134448,135617,134448,Hazel Grove to Manchester,Night/Early morning off-peak,E01005766,Stockport College,Grand Central,71,419.10899999999947,16.0,26.0,0.26,0.740984711999999,26.0,47.0,74.0,135617 -> 134448 | Hazel Grove to Manchester | Night/Early morning off-peak
135617 -> 134448,135617,134448,Hazel Grove to Manchester,PM interpeak,E01005766,Stockport College,Grand Central,91,419.1089999999999,12.0,21.0,0.21,0.5984876519999992,21.0,52.0,79.0,135617 -> 134448 | Hazel Grove to Manchester | PM interpeak
135617 -> 134448,135617,134448,Hazel Grove to Manchester,PM peak,E01005766,Stockport College,Grand Central,144,419.1089999999999,13.0,21.0,0.21,0.5984876519999992,21.0,52.0,79.0,135617 -> 134448 | Hazel Grove to Manchester | PM peak
135618 -> 135619,135618,135619,Hazel Grove to Manchester,AM interpeak,E01005917,Belmont Way,Belmont Bridge,192,221.86,10.0,16.0,0.16,0.24138368000000066,16.0,57.0,84.0,135618 -> 135619 | Hazel Grove to Manchester | AM interpeak
135618 -> 135619,135618,135619,Hazel Grove to Manchester,AM peak,E01005917,Belmont Way,Belmont Bridge,129,221.86,13.0,26.0,0.26,0.392248480000001,26.0,47.0,74.0,135618 -> 135619 | Hazel Grove to Manchester | AM peak
135618 -> 135619,135618,135619,Hazel Grove to Manchester,Evening off-peak,E01005917,Belmont Way,Belmont Bridge,116,221.86000000000058,15.0,21.0,0.21,0.31681608000000083,21.0,52.0,79.0,135618 -> 135619 | Hazel Grove to Manchester | Evening off-peak
135618 -> 135619,135618,135619,Hazel Grove to Manchester,Night/Early morning off-peak,E01005917,Belmont Way,Belmont Bridge,84,221.86,15.0,30.0,0.3,0.4525944,30.0,43.0,70.0,135618 -> 135619 | Hazel Grove to Manchester | Night/Early morning off-peak
135618 -> 135619,135618,135619,Hazel Grove to Manchester,PM interpeak,E01005917,Belmont Way,Belmont Bridge,100,221.8599999999999,12.0,20.0,0.2,0.3017296000000008,20.0,53.0,80.0,135618 -> 135619 | Hazel Grove to Manchester | PM interpeak
135618 -> 135619,135618,135619,Hazel Grove to Manchester,PM peak,E01005917,Belmont Way,Belmont Bridge,141,221.8599999999999,14.0,24.0,0.24,0.36207551999999943,24.0,49.0,76.0,135618 -> 135619 | Hazel Grove to Manchester | PM peak
135619 -> 135620,135619,135620,Hazel Grove to Manchester,AM interpeak,E01005917,Belmont Bridge,Heaton Road,192,330.2460000000001,9.0,15.0,0.15,0.3368509200000001,15.0,58.0,85.0,135619 -> 135620 | Hazel Grove to Manchester | AM interpeak
135619 -> 135620,135619,135620,Hazel Grove to Manchester,AM peak,E01005917,Belmont Bridge,Heaton Road,128,330.2460000000001,12.5,25.299999999999997,0.25299999999999995,0.5681552184000002,25.299999999999994,47.7,74.7,135619 -> 135620 | Hazel Grove to Manchester | AM peak
135619 -> 135620,135619,135620,Hazel Grove to Manchester,Evening off-peak,E01005917,Belmont Bridge,Heaton Road,116,330.2460000000001,15.0,22.0,0.22,0.49404801600000015,22.0,51.0,78.0,135619 -> 135620 | Hazel Grove to Manchester | Evening off-peak
135619 -> 135620,135619,135620,Hazel Grove to Manchester,Night/Early morning off-peak,E01005917,Belmont Bridge,Heaton Road,84,330.2460000000001,16.5,31.0,0.31,0.6961585680000002,31.0,42.0,69.0,135619 -> 135620 | Hazel Grove to Manchester | Night/Early morning off-peak
135619 -> 135620,135619,135620,Hazel Grove to Manchester,PM interpeak,E01005917,Belmont Bridge,Heaton Road,100,330.2460000000001,12.0,20.0,0.2,0.4491345600000002,20.0,53.0,80.0,135619 -> 135620 | Hazel Grove to Manchester | PM interpeak
135619 -> 135620,135619,135620,Hazel Grove to Manchester,PM peak,E01005917,Belmont Bridge,Heaton Road,142,330.2460000000001,15.0,24.0,0.24,0.5389614720000001,24.0,49.0,76.0,135619 -> 135620 | Hazel Grove to Manchester | PM peak
135620 -> 134227,135620,134227,Hazel Grove to Manchester,AM interpeak,E01005916,Heaton Road,Warwick Road,192,335.4200000000001,9.0,14.0,0.14,0.31931984,14.000000000000002,59.0,86.0,135620 -> 134227 | Hazel Grove to Manchester | AM interpeak
135620 -> 134227,135620,134227,Hazel Grove to Manchester,AM peak,E01005916,Heaton Road,Warwick Road,128,335.4200000000001,12.5,24.0,0.24,0.54740544,24.0,49.0,76.0,135620 -> 134227 | Hazel Grove to Manchester | AM peak
135620 -> 134227,135620,134227,Hazel Grove to Manchester,Evening off-peak,E01005916,Heaton Road,Warwick Road,116,335.4200000000001,16.0,23.0,0.23,0.5245968800000002,23.0,50.0,77.0,135620 -> 134227 | Hazel Grove to Manchester | Evening off-peak
135620 -> 134227,135620,134227,Hazel Grove to Manchester,Night/Early morning off-peak,E01005916,Heaton Road,Warwick Road,84,335.4200000000001,17.0,31.0,0.31,0.7070653600000001,31.0,42.0,69.0,135620 -> 134227 | Hazel Grove to Manchester | Night/Early morning off-peak
135620 -> 134227,135620,134227,Hazel Grove to Manchester,PM interpeak,E01005916,Heaton Road,Warwick Road,100,335.4200000000001,12.0,19.0,0.19,0.4333626400000001,19.0,54.0,81.0,135620 -> 134227 | Hazel Grove to Manchester | PM interpeak
135620 -> 134227,135620,134227,Hazel Grove to Manchester,PM peak,E01005916,Heaton Road,Warwick Road,142,335.4200000000001,16.0,25.0,0.25,0.5702140000000001,25.0,48.0,75.0,135620 -> 134227 | Hazel Grove to Manchester | PM peak
135623 -> 135624,135623,135624,Hazel Grove to Manchester,AM interpeak,E01005798,Corbar Road,Kennerley Road,145,230.82900000000018,8.0,15.0,0.15,0.23544558000000018,15.0,58.0,85.0,135623 -> 135624 | Hazel Grove to Manchester | AM interpeak
135623 -> 135624,135623,135624,Hazel Grove to Manchester,AM peak,E01005798,Corbar Road,Kennerley Road,91,230.82900000000018,14.0,26.0,0.26,0.4081056720000003,26.0,47.0,74.0,135623 -> 135624 | Hazel Grove to Manchester | AM peak
135623 -> 135624,135623,135624,Hazel Grove to Manchester,Evening off-peak,E01005798,Corbar Road,Kennerley Road,125,230.82900000000018,8.0,12.0,0.12,0.18835646400000014,12.0,61.0,88.0,135623 -> 135624 | Hazel Grove to Manchester | Evening off-peak
135623 -> 135624,135623,135624,Hazel Grove to Manchester,Night/Early morning off-peak,E01005798,Corbar Road,Kennerley Road,72,230.82900000000018,11.5,20.9,0.209,0.3280541748000002,20.9,52.1,79.1,135623 -> 135624 | Hazel Grove to Manchester | Night/Early morning off-peak
135623 -> 135624,135623,135624,Hazel Grove to Manchester,PM interpeak,E01005798,Corbar Road,Kennerley Road,73,230.82899999999995,11.0,18.799999999999997,0.18799999999999997,0.29509179360000015,18.799999999999997,54.2,81.2,135623 -> 135624 | Hazel Grove to Manchester | PM interpeak
135623 -> 135624,135623,135624,Hazel Grove to Manchester,PM peak,E01005798,Corbar Road,Kennerley Road,112,230.82900000000018,10.5,19.0,0.19,0.2982310680000002,19.0,54.0,81.0,135623 -> 135624 | Hazel Grove to Manchester | PM peak
135624 -> 135625,135624,135625,Hazel Grove to Manchester,AM interpeak,E01005798,Kennerley Road,Duke of York,145,216.42999999999984,9.0,16.0,0.16,0.23547583999999985,16.0,57.0,84.0,135624 -> 135625 | Hazel Grove to Manchester | AM interpeak
135624 -> 135625,135624,135625,Hazel Grove to Manchester,AM peak,E01005798,Kennerley Road,Duke of York,91,216.42999999999984,14.0,27.0,0.27,0.3973654799999997,27.0,46.0,73.0,135624 -> 135625 | Hazel Grove to Manchester | AM peak
135624 -> 135625,135624,135625,Hazel Grove to Manchester,Evening off-peak,E01005798,Kennerley Road,Duke of York,124,216.42999999999984,8.0,14.0,0.14,0.20604135999999984,14.000000000000002,59.0,86.0,135624 -> 135625 | Hazel Grove to Manchester | Evening off-peak
135624 -> 135625,135624,135625,Hazel Grove to Manchester,Night/Early morning off-peak,E01005798,Kennerley Road,Duke of York,73,216.42999999999984,12.0,21.0,0.21,0.30906203999999976,21.0,52.0,79.0,135624 -> 135625 | Hazel Grove to Manchester | Night/Early morning off-peak
135624 -> 135625,135624,135625,Hazel Grove to Manchester,PM interpeak,E01005798,Kennerley Road,Duke of York,73,216.43100000000004,11.0,19.799999999999997,0.19799999999999998,0.2914013519999998,19.799999999999997,53.2,80.2,135624 -> 135625 | Hazel Grove to Manchester | PM interpeak
135624 -> 135625,135624,135625,Hazel Grove to Manchester,PM peak,E01005798,Kennerley Road,Duke of York,112,216.42999999999984,11.0,18.0,0.18,0.2649103199999998,18.0,55.0,82.0,135624 -> 135625 | Hazel Grove to Manchester | PM peak
135625 -> 135626,135625,135626,Hazel Grove to Manchester,AM interpeak,E01005797,Duke of York,Nangreave Road,145,188.91700000000037,10.0,16.599999999999994,0.16599999999999995,0.21324950960000033,16.599999999999994,56.400000000000006,83.4,135625 -> 135626 | Hazel Grove to Manchester | AM interpeak
135625 -> 135626,135625,135626,Hazel Grove to Manchester,AM peak,E01005797,Duke of York,Nangreave Road,91,188.91700000000037,15.0,29.0,0.29,0.3725443240000007,28.999999999999996,44.0,71.0,135625 -> 135626 | Hazel Grove to Manchester | AM peak
135625 -> 135626,135625,135626,Hazel Grove to Manchester,Evening off-peak,E01005797,Duke of York,Nangreave Road,125,188.91700000000037,9.0,15.0,0.15,0.19269534000000038,15.0,58.0,85.0,135625 -> 135626 | Hazel Grove to Manchester | Evening off-peak
135625 -> 135626,135625,135626,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,Duke of York,Nangreave Road,72,188.91700000000037,13.0,22.9,0.22899999999999998,0.29418155240000055,22.9,50.1,77.1,135625 -> 135626 | Hazel Grove to Manchester | Night/Early morning off-peak
135625 -> 135626,135625,135626,Hazel Grove to Manchester,PM interpeak,E01005797,Duke of York,Nangreave Road,73,188.91599999999994,12.0,19.799999999999997,0.19799999999999998,0.25435784880000045,19.799999999999997,53.2,80.2,135625 -> 135626 | Hazel Grove to Manchester | PM interpeak
135625 -> 135626,135625,135626,Hazel Grove to Manchester,PM peak,E01005797,Duke of York,Nangreave Road,112,188.91700000000037,11.5,19.0,0.19,0.24408076400000048,19.0,54.0,81.0,135625 -> 135626 | Hazel Grove to Manchester | PM peak
135626 -> 134130,135626,134130,Hazel Grove to Manchester,AM interpeak,E01005797,Nangreave Road,Bramhall Lane,145,176.04999999999973,11.0,17.0,0.17,0.2035137999999997,17.0,56.0,83.0,135626 -> 134130 | Hazel Grove to Manchester | AM interpeak
135626 -> 134130,135626,134130,Hazel Grove to Manchester,AM peak,E01005797,Nangreave Road,Bramhall Lane,91,176.04999999999973,16.0,30.0,0.3,0.35914199999999946,30.0,43.0,70.0,135626 -> 134130 | Hazel Grove to Manchester | AM peak
135626 -> 134130,135626,134130,Hazel Grove to Manchester,Evening off-peak,E01005797,Nangreave Road,Bramhall Lane,125,176.04999999999973,10.0,15.0,0.15,0.17957099999999973,15.0,58.0,85.0,135626 -> 134130 | Hazel Grove to Manchester | Evening off-peak
135626 -> 134130,135626,134130,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,Nangreave Road,Bramhall Lane,72,176.04999999999973,13.5,24.9,0.24899999999999997,0.2980878599999995,24.9,48.1,75.1,135626 -> 134130 | Hazel Grove to Manchester | Night/Early morning off-peak
135626 -> 134130,135626,134130,Hazel Grove to Manchester,PM interpeak,E01005797,Nangreave Road,Bramhall Lane,72,176.05049999999983,13.0,20.0,0.2,0.23942799999999967,20.0,53.0,80.0,135626 -> 134130 | Hazel Grove to Manchester | PM interpeak
135626 -> 134130,135626,134130,Hazel Grove to Manchester,PM peak,E01005797,Nangreave Road,Bramhall Lane,113,176.04999999999973,12.0,19.0,0.19,0.22745659999999968,19.0,54.0,81.0,135626 -> 134130 | Hazel Grove to Manchester | PM peak
135627 -> 134150,135627,134150,Hazel Grove to Manchester,AM interpeak,E01005838,Commercial Road,Mill Street,72,175.61300000000006,8.0,13.0,0.13,0.15524189200000005,13.0,60.0,87.0,135627 -> 134150 | Hazel Grove to Manchester | AM interpeak
135627 -> 134150,135627,134150,Hazel Grove to Manchester,AM peak,E01005838,Commercial Road,Mill Street,59,175.61300000000006,12.0,15.0,0.15,0.17912526000000006,15.0,58.0,85.0,135627 -> 134150 | Hazel Grove to Manchester | AM peak
135627 -> 134150,135627,134150,Hazel Grove to Manchester,Evening off-peak,E01005838,Commercial Road,Mill Street,104,175.61300000000006,4.0,9.0,0.09,0.10747515600000003,9.0,64.0,91.0,135627 -> 134150 | Hazel Grove to Manchester | Evening off-peak
135627 -> 134150,135627,134150,Hazel Grove to Manchester,Night/Early morning off-peak,E01005838,Commercial Road,Mill Street,72,175.61300000000006,5.0,11.0,0.11,0.13135852400000003,11.0,62.0,89.0,135627 -> 134150 | Hazel Grove to Manchester | Night/Early morning off-peak
135627 -> 134150,135627,134150,Hazel Grove to Manchester,PM interpeak,E01005838,Commercial Road,Mill Street,36,175.61300000000006,11.0,15.5,0.155,0.18509610200000007,15.5,57.5,84.5,135627 -> 134150 | Hazel Grove to Manchester | PM interpeak
135627 -> 134150,135627,134150,Hazel Grove to Manchester,PM peak,E01005838,Commercial Road,Mill Street,58,175.61300000000006,10.0,14.0,0.14,0.16718357600000003,14.000000000000002,59.0,86.0,135627 -> 134150 | Hazel Grove to Manchester | PM peak
135628 -> 135629,135628,135629,Hazel Grove to Manchester,AM interpeak,E01005801,The Crown,Cherry Tree Lane,144,337.1000000000001,6.0,15.0,0.15,0.34384200000000015,15.0,58.0,85.0,135628 -> 135629 | Hazel Grove to Manchester | AM interpeak
135628 -> 135629,135628,135629,Hazel Grove to Manchester,AM peak,E01005801,The Crown,Cherry Tree Lane,93,337.10000000000014,13.0,22.0,0.22,0.5043016000000001,22.0,51.0,78.0,135628 -> 135629 | Hazel Grove to Manchester | AM peak
135628 -> 135629,135628,135629,Hazel Grove to Manchester,Evening off-peak,E01005801,The Crown,Cherry Tree Lane,124,337.10000000000014,6.0,11.0,0.11,0.25215080000000006,11.0,62.0,89.0,135628 -> 135629 | Hazel Grove to Manchester | Evening off-peak
135628 -> 135629,135628,135629,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,The Crown,Cherry Tree Lane,73,337.10000000000014,8.0,15.0,0.15,0.34384200000000015,15.0,58.0,85.0,135628 -> 135629 | Hazel Grove to Manchester | Night/Early morning off-peak
135628 -> 135629,135628,135629,Hazel Grove to Manchester,PM interpeak,E01005801,The Crown,Cherry Tree Lane,73,337.10000000000014,8.0,17.799999999999997,0.17799999999999996,0.4080258400000001,17.799999999999997,55.2,82.2,135628 -> 135629 | Hazel Grove to Manchester | PM interpeak
135628 -> 135629,135628,135629,Hazel Grove to Manchester,PM peak,E01005801,The Crown,Cherry Tree Lane,111,337.10000000000014,8.0,17.0,0.17,0.38968760000000013,17.0,56.0,83.0,135628 -> 135629 | Hazel Grove to Manchester | PM peak
135629 -> 135631,135629,135631,Hazel Grove to Manchester,AM interpeak,E01005801,Cherry Tree Lane,Woodsmoor Lane,144,350.40749999999986,7.0,15.0,0.15,0.3574151399999997,15.0,58.0,85.0,135629 -> 135631 | Hazel Grove to Manchester | AM interpeak
135629 -> 135631,135629,135631,Hazel Grove to Manchester,AM peak,E01005801,Cherry Tree Lane,Woodsmoor Lane,93,350.4069999999997,13.0,23.0,0.23,0.5480365479999996,23.0,50.0,77.0,135629 -> 135631 | Hazel Grove to Manchester | AM peak
135629 -> 135631,135629,135631,Hazel Grove to Manchester,Evening off-peak,E01005801,Cherry Tree Lane,Woodsmoor Lane,125,350.4069999999997,6.0,11.0,0.11,0.2621044359999998,11.0,62.0,89.0,135629 -> 135631 | Hazel Grove to Manchester | Evening off-peak
135629 -> 135631,135629,135631,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,Cherry Tree Lane,Woodsmoor Lane,73,350.4069999999997,8.0,17.0,0.17,0.4050704919999996,17.0,56.0,83.0,135629 -> 135631 | Hazel Grove to Manchester | Night/Early morning off-peak
135629 -> 135631,135629,135631,Hazel Grove to Manchester,PM interpeak,E01005801,Cherry Tree Lane,Woodsmoor Lane,72,350.40749999999986,8.0,18.0,0.18,0.42889816799999964,18.0,55.0,82.0,135629 -> 135631 | Hazel Grove to Manchester | PM interpeak
135629 -> 135631,135629,135631,Hazel Grove to Manchester,PM peak,E01005801,Cherry Tree Lane,Woodsmoor Lane,111,350.4069999999997,9.0,18.0,0.18,0.42889816799999964,18.0,55.0,82.0,135629 -> 135631 | Hazel Grove to Manchester | PM peak
135630 -> 135628,135630,135628,Hazel Grove to Manchester,AM interpeak,E01005801,Sainsbury's,The Crown,72,349.374,11.0,15.899999999999999,0.15899999999999997,0.3777431688,15.899999999999997,57.1,84.1,135630 -> 135628 | Hazel Grove to Manchester | AM interpeak
135630 -> 135628,135630,135628,Hazel Grove to Manchester,AM peak,E01005801,Sainsbury's,The Crown,58,349.374,15.0,22.0,0.22,0.5226635040000001,22.0,51.0,78.0,135630 -> 135628 | Hazel Grove to Manchester | AM peak
135630 -> 135628,135630,135628,Hazel Grove to Manchester,Evening off-peak,E01005801,Sainsbury's,The Crown,105,349.374,6.0,10.0,0.1,0.23757432000000003,10.0,63.0,90.0,135630 -> 135628 | Hazel Grove to Manchester | Evening off-peak
135630 -> 135628,135630,135628,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,Sainsbury's,The Crown,72,349.374,7.5,13.899999999999999,0.13899999999999998,0.3302283047999999,13.899999999999999,59.1,86.1,135630 -> 135628 | Hazel Grove to Manchester | Night/Early morning off-peak
135630 -> 135628,135630,135628,Hazel Grove to Manchester,PM interpeak,E01005801,Sainsbury's,The Crown,37,349.374,15.0,19.0,0.19,0.45139120800000004,19.0,54.0,81.0,135630 -> 135628 | Hazel Grove to Manchester | PM interpeak
135630 -> 135628,135630,135628,Hazel Grove to Manchester,PM peak,E01005801,Sainsbury's,The Crown,57,349.374,13.0,18.0,0.18,0.427633776,18.0,55.0,82.0,135630 -> 135628 | Hazel Grove to Manchester | PM peak
135631 -> 135623,135631,135623,Hazel Grove to Manchester,AM interpeak,E01005801,Woodsmoor Lane,Corbar Road,145,302.46900000000005,8.0,16.0,0.16,0.32908627200000007,16.0,57.0,84.0,135631 -> 135623 | Hazel Grove to Manchester | AM interpeak
135631 -> 135623,135631,135623,Hazel Grove to Manchester,AM peak,E01005801,Woodsmoor Lane,Corbar Road,92,302.46900000000005,14.0,24.0,0.24,0.49362940800000005,24.0,49.0,76.0,135631 -> 135623 | Hazel Grove to Manchester | AM peak
135631 -> 135623,135631,135623,Hazel Grove to Manchester,Evening off-peak,E01005801,Woodsmoor Lane,Corbar Road,125,302.46900000000005,7.0,12.0,0.12,0.24681470400000002,12.0,61.0,88.0,135631 -> 135623 | Hazel Grove to Manchester | Evening off-peak
135631 -> 135623,135631,135623,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,Woodsmoor Lane,Corbar Road,72,302.46900000000005,10.5,17.0,0.17,0.34965416400000005,17.0,56.0,83.0,135631 -> 135623 | Hazel Grove to Manchester | Night/Early morning off-peak
135631 -> 135623,135631,135623,Hazel Grove to Manchester,PM interpeak,E01005801,Woodsmoor Lane,Corbar Road,73,302.46799999999996,10.0,19.0,0.19,0.39078994800000005,19.0,54.0,81.0,135631 -> 135623 | Hazel Grove to Manchester | PM interpeak
135631 -> 135623,135631,135623,Hazel Grove to Manchester,PM peak,E01005801,Woodsmoor Lane,Corbar Road,111,302.46900000000005,10.0,18.0,0.18,0.370222056,18.0,55.0,82.0,135631 -> 135623 | Hazel Grove to Manchester | PM peak
135632 -> 135678,135632,135678,Manchester to Hazel Grove,AM interpeak,E01005866,Langdale Road,Manchester Road,193,333.2330000000002,17.0,27.0,0.27,0.6118157880000004,27.0,46.0,73.0,135632 -> 135678 | Manchester to Hazel Grove | AM interpeak
135632 -> 135678,135632,135678,Manchester to Hazel Grove,AM peak,E01005866,Langdale Road,Manchester Road,107,333.2330000000002,27.0,67.80000000000001,0.6780000000000002,1.536337423200001,67.80000000000001,5.199999999999989,32.19999999999999,135632 -> 135678 | Manchester to Hazel Grove | AM peak
135632 -> 135678,135632,135678,Manchester to Hazel Grove,Evening off-peak,E01005866,Langdale Road,Manchester Road,147,333.2330000000002,7.0,15.0,0.15,0.33989766000000016,15.0,58.0,85.0,135632 -> 135678 | Manchester to Hazel Grove | Evening off-peak
135632 -> 135678,135632,135678,Manchester to Hazel Grove,Night/Early morning off-peak,E01005866,Langdale Road,Manchester Road,72,333.2330000000002,13.0,23.799999999999997,0.23799999999999996,0.5393042872000001,23.799999999999997,49.2,76.2,135632 -> 135678 | Manchester to Hazel Grove | Night/Early morning off-peak
